project,street,postal,year,typeOfSale,propertyType,price_psm,lat,lon
D'ECOSIA,STILL ROAD SOUTH,,2024,3,Condominium,19574.468085106382,1.306440822728206,103.9100624184113
D'ECOSIA,STILL ROAD SOUTH,,2024,3,Condominium,16913.915492957745,1.306440822728206,103.9100624184113
D'ECOSIA,STILL ROAD SOUTH,,2024,3,Condominium,21228.070175438595,1.306440822728206,103.9100624184113
D'ECOSIA,STILL ROAD SOUTH,,2024,3,Condominium,19575.28888888889,1.306440822728206,103.9100624184113
D'ECOSIA,STILL ROAD SOUTH,,2024,3,Condominium,20382.978723404256,1.306440822728206,103.9100624184113
D'ECOSIA,STILL ROAD SOUTH,,2024,3,Condominium,16476.190476190477,1.306440822728206,103.9100624184113
D'ECOSIA,STILL ROAD SOUTH,,2024,3,Condominium,21052.63157894737,1.306440822728206,103.9100624184113
D'ECOSIA,STILL ROAD SOUTH,,2024,3,Condominium,11827.956989247312,1.306440822728206,103.9100624184113
BELLEZZA @ KATONG,CEYLON ROAD,,2022,3,Apartment,16250.0,1.306905980085311,103.9020767056161
BELLEZZA @ KATONG,CEYLON ROAD,,2023,3,Apartment,17011.494252873563,1.306905980085311,103.9020767056161
SURIN VILLAS,SURIN AVENUE,,2022,3,Strata Terrace,5673.758865248227,1.35457948759784,103.8799601274845
SURIN VILLAS,SURIN AVENUE,,2023,3,Strata Terrace,6030.150753768844,1.35457948759784,103.8799601274845
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,17527.272727272728,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,14138.461538461539,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,14500.0,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,13589.74358974359,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,15272.727272727272,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,13932.203389830509,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,13229.166666666666,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,12592.583333333334,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,12562.709677419354,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,15312.5,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,14727.272727272728,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,14727.272727272728,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,14530.612244897959,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,12387.09677419355,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,14795.918367346938,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,14285.714285714286,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,13448.275862068966,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,15045.454545454546,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,13205.128205128205,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,13135.593220338984,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Strata Semi-detached,8264.0586797066,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,13589.74358974359,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,12812.5,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,16181.818181818182,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,11630.094043887148,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,14230.76923076923,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Strata Semi-detached,8679.706601466993,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2023,3,Condominium,13820.51282051282,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,14675.324675324675,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,15061.224489795919,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,15306.122448979591,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2023,3,Condominium,15625.0,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,14025.974025974027,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,14897.959183673469,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2023,3,Condominium,15909.09090909091,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2023,3,Condominium,13286.713286713286,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2023,3,Condominium,16233.766233766233,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2023,3,Condominium,15081.632653061224,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,15064.935064935065,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2022,3,Condominium,15909.09090909091,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2023,3,Condominium,16681.31868131868,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2023,3,Condominium,16545.454545454544,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2023,3,Condominium,15807.692307692309,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2023,3,Condominium,14062.5,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2023,3,Strata Semi-detached,9024.390243902439,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2023,3,Condominium,16103.896103896104,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,15944.055944055945,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,17102.04081632653,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2023,3,Condominium,16168.83116883117,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,17692.30769230769,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,16363.636363636364,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,17000.0,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,16363.636363636364,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2023,3,Condominium,15384.615384615385,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,13906.382978723404,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,16636.363636363636,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,16530.61224489796,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2023,3,Condominium,15714.285714285714,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,16025.641025641025,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,12797.202797202797,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2023,3,Strata Semi-detached,8459.657701711492,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,16883.116883116883,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,16753.246753246753,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,16818.18181818182,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,16734.69387755102,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,15944.055944055945,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,13686.440677966102,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,16282.051282051281,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,17346.938775510203,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,14434.782608695652,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2023,3,Condominium,16103.896103896104,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2023,3,Condominium,15204.081632653062,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2023,3,Condominium,16061.538461538461,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Strata Semi-detached,8728.606356968216,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,11870.503597122302,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,16083.916083916083,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,16487.17948717949,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,16145.833333333334,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,14237.28813559322,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,17272.727272727272,1.337941175410075,103.9200748169661
ARCHIPELAGO,BEDOK RESERVOIR ROAD,,2024,3,Condominium,16883.116883116883,1.337941175410075,103.9200748169661
AIRVIEW PARK,YUK TONG AVENUE,,2023,1,Semi-detached,26477.622138708575,1.343882744322407,103.7743293931296
AIRVIEW PARK,YUK TONG AVENUE,,2024,3,Semi-detached,18207.282913165265,1.343882744322407,103.7743293931296
AIRVIEW PARK,YUK TONG AVENUE,,2024,3,Semi-detached,16806.722689075632,1.343882744322407,103.7743293931296
WORTHINGTON,BUTTERWORTH LANE,,2022,3,Apartment,15277.10843373494,1.312829782341399,103.8959106988557
WORTHINGTON,BUTTERWORTH LANE,,2023,3,Apartment,13975.155279503106,1.312829782341399,103.8959106988557
MALVERN SPRINGS,ONAN ROAD,,2022,3,Condominium,10979.874015748032,1.30587476907111,103.9039011561135
MALVERN SPRINGS,ONAN ROAD,,2022,3,Condominium,18571.428571428572,1.30587476907111,103.9039011561135
MALVERN SPRINGS,ONAN ROAD,,2022,3,Condominium,10362.694300518135,1.30587476907111,103.9039011561135
MALVERN SPRINGS,ONAN ROAD,,2023,3,Condominium,20000.0,1.30587476907111,103.9039011561135
NAVA GROVE,PINE GROVE,,2024,1,Condominium,27841.379310344826,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,26967.241379310344,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25972.41379310345,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25825.862068965518,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,28281.03448275862,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25679.310344827587,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25093.103448275862,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,28134.48275862069,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,26381.03448275862,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,24800.0,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,24653.44827586207,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25239.655172413793,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,26674.137931034482,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,24946.55172413793,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,26527.58620689655,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,28574.137931034482,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25679.310344827587,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,27987.931034482757,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,28427.58620689655,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,27841.379310344826,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,26820.689655172413,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25386.206896551725,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,27113.793103448275,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25443.68932038835,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,27058.252427184467,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,24730.09708737864,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,24933.980582524273,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,24628.155339805824,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,26010.679611650485,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25035.922330097088,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,27058.252427184467,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25341.747572815533,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25341.747572815533,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25424.271844660194,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,26112.6213592233,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25949.305555555555,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,26122.916666666668,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25003.472222222223,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25949.305555555555,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,27180.68181818182,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25845.454545454544,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,26822.727272727272,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,26442.045454545456,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,26376.136363636364,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25368.18181818182,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,26942.045454545456,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25964.772727272728,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,26203.409090909092,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25726.136363636364,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,27061.363636363636,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,26322.727272727272,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,26203.409090909092,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25487.5,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,26310.76923076923,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,27535.384615384617,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,28624.615384615383,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25835.384615384617,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25787.69230769231,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,27796.923076923078,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,26049.23076923077,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,27404.615384615383,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,26310.76923076923,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,27666.153846153848,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,27250.0,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25111.764705882353,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,24299.019607843136,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,24916.666666666668,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,26036.11111111111,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25688.88888888889,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,28347.945205479453,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,27602.912621359224,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25736.875,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,28230.13698630137,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,28589.23076923077,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,29091.379310344826,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,26090.217391304348,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,26660.869565217392,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,24373.91304347826,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,25486.956521739132,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,27439.130434782608,1.319711034118939,103.7751027712464
NAVA GROVE,PINE GROVE,,2024,1,Condominium,26204.347826086956,1.319711034118939,103.7751027712464
