OBJECTID,BHD
8092,3.3516
8093,11.3622
8094,8.2539
8096,23.656
8097,17.864
8098,0.0
8099,0.0
8100,2.1651
8101,10.859
8102,3.192
8103,0.0
8104,0.8165
8105,10.1381
8107,0.0
8108,3.173
8110,21.5934
8111,0.0
8112,5.081
8113,14.3
8114,13.5624
8116,3.2891
8117,0.8
8118,11.313
8119,4.0
8120,5.7899
8121,16.7189
8125,0.0
8126,8.1615
8127,8.98
8128,1.5635
8129,6.1824
8130,11.1229
8131,1.1249
8132,12.3164
8134,5.7964
8135,3.3733
8136,6.8364
8137,11.3239
8139,16.5918
8140,2.193
8141,1.7854
8142,10.3513
8143,2.0717
8144,8.1936
8145,12.4708
8146,2.4401
8147,6.8745
8149,52.0037
8150,28.3945
8151,13.2872
8152,0.0
8153,27.8792
8154,10.4286
8155,0.0
8156,1.4625
8157,3.2245
8158,20.9105
8159,4.5314
8160,0.0
8161,0.0
8162,4.6915
8163,1.7401
8164,7.0124
8165,7.3651
8167,1.6287
8168,19.7164
8169,4.8455
8170,0.0
8171,16.4315
8172,5.3278
8173,0.0
8174,19.7723
8175,7.4656
8177,0.4714
8178,0.0
8179,0.0
8180,0.0
8181,0.9682
8182,16.5897
8183,0.866
8184,0.0
8185,8.0122
8186,17.185
8187,2.9231
8188,3.1139
8189,21.8435
8190,2.4714
8191,13.0623
8193,6.2482
8194,16.9269
8195,0.0
8196,9.2544
8197,5.2251
8198,16.1044
8199,12.2651
8200,7.4899
8201,0.0
8202,2.6458
8203,1.4907
8204,13.8949
8205,9.6425
8206,7.275
8207,0.0
8208,2.5
8209,21.3511
8211,3.6162
8212,3.8586
8213,1.5858
8214,0.0
8215,3.58
8216,1.5644
8217,0.0
8218,0.0
8219,0.0
8221,1.3821
8223,0.0
8224,4.2157
8225,0.0
8226,0.0
8227,13.747
8228,4.8874
8229,1.8759
8230,3.1873
8231,8.0616
8232,0.0
8233,5.5283
8234,2.5196
8235,0.0
8236,1.6357
8237,8.1069
8238,13.5
8239,6.9447
8240,12.8914
8241,2.3167
8243,0.4714
8244,1.782
8246,17.9064
8247,7.1845
8248,1.7321
8249,1.5248
8250,1.9203
8252,26.98
8253,3.2371
8254,2.0734
8255,25.2713
8256,0.0
8257,3.7428
8258,2.9233
8259,1.4832
8260,26.1401
8261,0.8307
8262,11.828
8263,1.906
8264,6.3892
8265,35.919
8266,5.5573
8267,0.0
8268,10.5179
8269,12.1134
8270,13.0572
8271,1.6
8272,13.5882
8273,1.8755
8275,0.0
8276,0.7071
8277,27.6431
8278,2.6457
8279,2.524
8280,7.5733
8281,14.2398
8282,5.956
8283,3.8762
8284,22.1053
8285,13.1461
8286,0.0
8287,7.142
8288,2.0958
8289,4.1022
8290,4.4573
8291,0.0
8292,12.0642
8293,9.3924
8294,1.6959
8295,28.6872
8296,0.0
8297,5.6086
8298,0.0
8299,3.3541
8300,1.9035
8302,14.8495
8303,26.7854
8304,3.3839
8305,31.6002
8306,14.0858
8307,10.8087
8308,4.0048
8309,0.0
8310,1.822
8311,7.8974
8313,0.0
8314,17.8604
8315,0.0
8316,9.3041
8317,1.5
8318,0.0
8319,18.6062
8320,5.5013
8322,12.9241
8323,4.5735
8324,25.5424
8325,4.1723
8326,17.8174
8327,10.4051
8328,0.0
8329,23.5116
8330,1.4142
8331,5.2787
8332,16.2674
8333,5.218
8334,0.0
8335,17.7712
8336,0.0
8337,40.4675
8338,6.2627
8339,11.8344
8340,11.5622
8341,4.6499
8342,43.2093
8343,5.6559
8344,42.0967
8345,2.6553
8346,17.571
8347,2.6942
8348,5.4509
8349,0.0
8350,0.0
8351,0.0
8352,3.5511
8353,29.5188
8355,20.5321
8356,16.0902
8357,3.937
8358,1.6302
8359,1.8547
8360,0.0
8361,11.2201
8362,7.8782
8363,9.0153
8364,25.0715
8365,1.5641
8366,0.0
8367,10.621
8368,0.0
8369,40.2244
8370,8.6509
8372,2.3381
8373,0.0
8374,1.8763
8375,4.3517
8376,0.0
8377,12.1681
8379,0.0
8380,5.7155
8381,12.5574
8382,10.5712
8383,1.4087
8384,0.7638
8385,2.9233
8386,4.2708
8387,0.9428
8388,0.0
8389,14.7205
8390,0.0
8391,37.0231
8392,5.7446
8393,0.0
8394,6.125
8395,1.077
8396,2.8529
8399,9.1802
8400,11.5298
8401,19.0058
8402,3.2564
8403,12.7662
8404,2.4944
8405,9.5205
8406,5.4486
8407,13.3465
8408,4.6667
8409,7.784
8410,14.329
8411,0.0
8412,38.1606
8414,2.2822
8415,0.0
8416,0.0
8417,6.6239
8418,1.0285
8420,0.0
8421,11.9759
8422,17.2188
8423,18.6617
8424,1.8466
8425,0.0
8426,16.9743
8427,0.0
8428,1.7628
8429,7.1593
8430,15.1388
8431,2.9257
8432,4.1076
8433,24.5132
8435,1.973
8436,7.4333
8437,14.55
8438,29.0794
8439,6.6999
8440,0.0
8441,5.9372
8442,31.6295
8444,58.0666
8445,4.7164
8446,8.2225
8448,19.8908
8449,8.9657
8450,2.9508
8451,12.8977
8452,15.4992
8453,3.3876
8454,23.2479
8455,2.0879
8456,13.2622
8457,0.0
8458,1.7691
8459,0.0
8460,16.0614
8461,2.586
8462,0.0
8463,0.0
8464,18.6122
8465,3.0887
8466,1.6394
8467,0.0
8468,4.7913
8469,0.0
8470,7.2773
8471,20.8994
8472,30.4826
8473,15.6588
8474,4.7631
8476,13.809
8477,7.3583
8478,5.9566
8479,4.1181
8480,0.0
8481,5.8075
8482,0.9583
8483,8.5841
8484,28.8152
8485,11.8004
8486,12.0145
8487,5.0157
8488,49.5746
8489,0.0
8490,11.9504
8491,0.0
8492,22.6948
8494,14.6776
8495,3.1068
8496,0.0
8498,0.0
8499,6.0
8500,3.9255
8501,1.8856
8502,0.0
8503,7.5207
8504,6.8974
8505,0.0
8506,0.0
8507,2.5466
8508,2.4845
8509,0.0
8510,38.4973
8512,3.6125
8515,9.0214
8516,6.0754
8517,4.6683
8518,10.0
8520,0.0
8521,4.474
8522,13.9364
8523,3.0311
8524,0.0
8525,5.944
8526,3.3014
8527,14.5
8528,9.1297
8529,4.0764
8530,8.4509
8531,0.0
8532,8.5361
8533,13.6906
8534,2.853
8535,2.708
8537,4.5464
8539,2.8012
8540,0.0
8541,0.0
8542,10.7922
8544,15.5956
8545,3.6
8546,4.0654
8548,0.0
8549,18.3574
8550,3.4512
8551,2.7726
8552,2.6504
8553,3.0181
8554,0.0
8555,6.053
8556,4.3623
8557,0.0
8558,4.8864
8560,2.4839
8561,0.0
8562,0.8165
8563,2.7105
8564,10.8386
8565,5.5279
8566,4.4945
8567,0.0
8568,0.0
8569,3.4379
8570,0.0
8571,16.9778
8572,9.2952
8573,7.5815
8574,17.9154
8575,14.7947
8576,10.9349
8577,12.3901
8578,11.5191
8579,0.0
8581,0.0
8582,0.0
8583,13.1442
8584,11.6658
8585,47.8293
8586,0.0
8587,33.9684
8588,2.4634
8589,13.1457
8590,6.0764
8591,1.5349
8592,7.8761
8594,7.2716
8595,10.8394
8596,1.2472
8597,0.0
8598,0.8292
8599,12.485
8600,12.309
8601,10.0319
8602,14.4997
8603,5.1971
8604,0.0
8605,4.1393
8607,35.7661
8608,8.6167
8609,0.0
8610,2.8071
8611,0.0
8612,11.2022
8613,0.0
8614,3.9607
8615,2.1674
8616,16.4671
8617,17.9956
8618,11.1056
8619,0.0
8620,3.6944
8621,0.0
8625,2.0651
8626,0.8
8627,19.4408
8628,0.0
8629,4.1905
8630,6.4655
8631,8.6467
8632,10.3936
8633,10.7009
8635,5.8486
8636,20.7838
8638,7.4066
8639,0.0
8640,15.638
8641,0.0
8642,0.0
8643,2.2776
8644,12.7543
8645,15.8821
8646,40.0144
8648,7.5954
8649,4.8153
8650,0.0
8651,0.0
8653,9.2992
8654,0.0
8655,12.3637
8656,0.7994
8657,2.3154
8658,1.5995
8659,15.8899
8660,6.2522
8662,4.9749
8663,0.0
8664,0.0
8665,7.113
8666,5.4553
8667,21.9542
8668,18.5233
8669,4.1167
8670,4.7631
8671,2.9234
8673,0.5
8674,0.0
8675,9.4871
8676,2.6087
8677,10.9871
8678,23.6572
8679,2.0
8680,4.9594
8681,13.1919
8682,10.272
8683,7.8255
8684,15.5985
8685,2.2844
8686,4.4538
8687,8.7801
8688,38.1372
8689,3.4943
8690,2.7216
8691,0.0
8692,4.2172
8693,3.1763
8694,12.7729
8695,0.0
8697,0.0
8698,0.0
8699,0.0
8700,2.8284
8701,2.4676
8702,44.9812
8703,3.5
8704,10.6396
8705,20.9389
8706,81.0242
8708,0.0
8709,3.5
8710,6.1794
8711,3.2163
8712,6.1143
8713,10.0499
8714,27.3297
8715,13.4901
8716,5.3108
8717,2.6601
8718,4.8615
8719,2.3324
8720,2.5573
8721,5.0288
8722,14.9818
8723,0.0
8724,14.4696
8725,0.0
8726,6.8067
8727,0.0
8728,8.5589
8729,11.7287
8730,0.0
8731,1.9882
8732,26.0958
8733,3.0547
8734,0.0
8735,0.0
8736,0.0
8737,7.6594
8738,2.3062
8739,7.04
8740,3.3923
8741,0.0
8742,2.9966
8743,6.8595
8745,96.5755
8746,10.553
8747,9.0518
8749,11.4475
8750,4.2234
8751,2.618
8752,0.0
8753,3.4731
8754,0.0
8755,11.5442
8756,0.0
8757,26.7565
8758,0.0
8759,7.7105
8760,2.9153
8761,80.1928
8762,1.2472
8763,7.8475
8764,20.235
8765,45.1519
8766,4.2292
8767,0.8684
8768,10.8467
8770,1.9941
8773,0.0
8774,14.1363
8775,2.7312
8776,11.6115
8777,11.4319
8778,0.0
8779,8.2831
8780,23.0945
8781,2.6344
8782,4.4721
8783,2.6066
8784,16.2343
8785,0.0
8786,2.926
8787,0.6092
8788,1.7951
8789,0.0
8790,3.9845
8791,8.0301
8792,1.5266
8794,27.6778
8795,1.7556
8796,5.5286
8797,0.0
8798,24.4046
8799,0.0
8800,0.0
8801,7.2062
8802,11.0024
8803,2.323
8804,2.8937
8805,21.3908
8806,0.4714
8807,10.6153
8808,12.3773
8809,2.7348
8810,0.0
8812,5.7632
8813,2.8588
8814,10.096
8815,8.9855
8816,4.1227
8817,2.2158
8818,0.0
8819,1.707
8820,16.2426
8821,6.3224
8822,3.2903
8823,11.029
8824,0.0
8825,0.0
8826,1.3266
8827,0.0
8828,1.5206
8830,13.8279
8831,0.9428
8832,0.0
8833,2.4551
8834,28.0362
8835,3.555
8836,13.7437
8838,2.4367
8839,3.8514
8840,13.5306
8841,48.8459
8842,13.0784
8843,11.2339
8844,3.2893
8846,2.2716
8847,12.0419
8848,2.0146
8849,4.5959
8850,5.1278
8851,2.4288
8852,1.7645
8853,0.0
8854,1.2332
8855,26.2709
8856,4.1765
8858,6.3242
8859,1.739
8860,0.0
8861,3.7216
8862,2.7218
8863,0.0
8864,14.3389
8865,1.6514
8866,0.0
8867,1.6188
8868,0.0
8870,10.7246
8871,1.4446
8872,20.6367
8873,0.0
8875,23.4634
8876,29.399
8877,3.9291
8878,0.0
8879,2.944
8880,5.7349
8881,2.8676
8882,1.6248
8883,3.0
8884,0.0
8885,2.6428
8886,1.8998
8887,13.8598
8888,6.7452
8889,0.0
8890,0.0
8891,1.8062
8892,3.7258
8893,0.0
8895,6.7546
8896,9.1591
8897,3.2989
8898,9.7677
8899,20.9089
8900,2.0708
8901,1.9261
8902,4.5461
8903,13.5392
8904,1.2588
8905,4.953
8906,1.8011
8907,12.5883
8908,0.0
8909,3.9273
8911,1.6583
8912,5.2606
8913,2.1285
8914,8.9702
8915,0.866
8916,12.5032
8917,7.9875
8918,7.2972
8919,9.4492
8920,13.6299
8921,0.0
8922,0.0
8923,1.5
8924,11.8312
8925,8.969
8926,5.02
8927,3.3289
8928,6.5215
8929,8.8655
8930,0.0
8931,1.9914
8932,4.3241
8933,1.5184
8935,0.0
8936,0.0
8937,2.7265
8938,0.0
8939,0.0
8940,3.785
8941,11.8122
8942,2.2263
8944,0.0
8945,1.9917
8946,0.0
8947,8.7695
8948,0.0
8949,0.0
8950,3.3592
8951,1.206
8952,0.0
8953,55.1469
8954,3.554
8955,12.2168
8956,2.7105
8957,19.9234
8959,2.7925
8961,5.0249
8962,3.6757
8963,4.4724
8964,13.7189
8966,3.2692
8967,0.0
8968,2.2432
8969,11.4451
8970,6.4318
8971,3.2942
8972,0.0
8973,5.0891
8974,21.0805
8975,1.118
8976,2.6485
8977,2.357
8978,0.0
8979,0.6682
8980,0.0
8982,0.0
8983,8.7459
8984,12.5453
8985,1.4172
8986,34.3329
8987,9.9992
8989,0.0
8991,12.6438
8992,3.084
8993,0.0
8995,8.8627
8996,16.5956
8997,28.3206
8998,2.8864
8999,32.3096
9000,11.4896
9001,9.208
9002,2.365
9003,0.7994
9004,0.5
9005,1.1873
9006,3.7158
9007,1.5458
9008,2.6222
9009,11.791
9010,0.0
9011,5.7619
9012,0.0
9013,4.3906
9014,18.5749
9015,0.0
9018,5.0796
9019,0.0
9020,21.8276
9021,13.2201
9022,3.2484
9023,41.3366
9024,0.0
9025,0.0
9026,10.9758
9027,0.0
9028,2.01
9029,7.8655
9030,4.4
9031,13.7621
9032,5.216
9033,39.8086
9034,2.85
9035,1.9689
9036,1.8641
9037,13.6008
9038,1.8571
9039,5.7176
9041,2.2786
9042,6.5518
9043,3.7566
9045,5.5453
9047,3.4173
9050,14.5938
9051,1.194
9053,9.6911
9054,3.5651
9055,0.0
9057,2.0817
9058,6.6169
9059,4.3827
9060,0.4714
9061,0.0
9062,4.6786
9063,11.9088
9064,2.3433
9065,8.8044
9066,12.6735
9067,12.0363
9070,17.4516
9071,13.3075
9073,0.0
9074,0.0
9075,9.8076
9076,8.5202
9077,0.0
9078,9.3766
9079,7.9763
9080,20.4457
9081,7.5694
9082,0.0
9083,7.151
9084,0.0
9085,2.8173
9086,1.5844
9087,3.6692
9088,0.0
9089,1.6713
9090,0.7474
9091,1.4142
9092,8.0351
9093,20.4788
9094,14.6566
9095,0.0
9096,11.2704
9097,6.1836
9098,3.7564
9099,3.0472
9100,2.4495
9101,9.1628
9102,21.8875
9103,0.0
9104,7.2356
9105,2.2497
9106,31.0934
9107,30.5182
9108,4.5704
9109,7.6368
9110,11.2688
9111,49.136
9112,0.0
9113,9.9121
9114,13.3839
9115,8.7618
9116,4.3301
9118,65.5855
9119,0.0
9120,0.0
9121,0.433
9122,3.3412
9123,9.4822
9124,4.1478
9125,0.0
9126,14.743
9127,3.2998
9128,3.7099
9129,44.4037
9130,9.2871
9131,0.0
9132,0.0
9133,9.2211
9134,1.6528
9135,3.8591
9136,0.0
9137,9.414
9138,7.7889
9139,8.9445
9140,9.4656
9141,2.9137
9142,26.3276
9143,1.4846
9144,2.7772
9145,4.1745
9146,2.1315
9147,22.2215
9148,2.2689
9149,9.6253
9150,12.7483
9151,4.8333
9152,12.1347
9153,0.0
9154,7.9996
9155,17.8387
9156,13.7471
9157,0.0
9158,3.4151
9159,0.0
9160,6.3177
9161,3.0433
9162,8.0
9163,1.797
9164,2.0276
9165,4.1991
9166,0.0
9167,9.2758
9168,0.0
9169,1.9843
9171,20.0962
9172,0.0
9173,15.1617
9174,6.4435
9175,0.0
9176,7.0812
9177,1.9508
9178,4.1915
9179,34.5826
9180,1.9596
9181,3.5995
9182,2.2693
9183,0.0
9184,17.2606
9185,1.9365
9186,2.4994
9187,19.7784
9188,9.5411
9189,8.6652
9190,0.3307
9192,2.2634
9193,18.8955
9194,4.2647
9195,0.0
9196,1.1606
9197,55.8619
9199,4.0567
9201,3.4641
9202,4.062
9203,2.7487
9204,0.0
9205,2.0901
9206,0.0
9207,2.4377
9210,13.6778
9211,0.0
9213,10.1598
9214,0.0
9217,9.6276
9218,0.0
9219,26.491
9220,3.0499
9221,2.3144
9222,11.2304
9223,2.5438
9224,15.6507
9225,0.0
9226,9.1554
9227,15.9072
9228,3.6309
9229,39.9719
9230,5.54
9231,15.2341
9232,20.202
9233,4.9805
9234,0.0
9235,4.8539
9236,6.9674
9237,46.5384
9238,6.0726
9239,3.4196
9240,13.6176
9241,7.0097
9242,1.9272
9245,0.0
9246,0.0
9247,7.9336
9248,6.2005
9249,5.4114
9250,1.8251
9251,1.7321
9252,7.6984
9254,0.0
9255,3.9704
9256,0.0
9257,0.0
9258,2.4635
9259,5.2731
9260,5.1854
9261,0.0
9262,0.433
9263,10.4628
9264,10.4495
9265,3.3698
9266,22.5757
9267,1.8774
9268,1.5438
9269,0.0
9270,6.5
9271,5.259
9272,23.6192
9273,0.0
9275,19.1178
9276,6.5
9277,22.045
9278,0.0
9280,2.7105
9281,1.7581
9282,10.0497
9283,31.8755
9284,8.009
9285,9.4225
9286,0.0
9287,0.0
9288,14.921
9289,3.2311
9290,0.0
9291,22.9109
9292,12.8296
9293,2.0526
9294,0.4714
9295,0.0
9296,8.209
9297,1.1653
9298,1.7321
9299,14.3893
9300,18.4163
9301,4.2125
9302,1.5
9303,4.3589
9304,12.2605
9305,2.413
9307,8.1648
9308,2.0
9309,0.0
9310,0.0
9311,18.6623
9312,10.7095
9315,1.5
9316,8.3053
9317,2.6491
9318,5.782
9319,1.4701
9320,2.9155
9321,10.8423
9322,0.0
9323,17.1537
9324,2.3582
9325,0.0
9326,4.3424
9327,1.0
9328,8.3224
9329,63.3709
9330,11.5476
9331,7.4112
9332,13.9124
9333,12.3986
9334,15.0296
9335,9.7926
9336,1.4641
9337,3.5937
9338,0.0
9339,7.1944
9340,3.5
9341,15.5378
9342,0.0
9343,11.4494
9344,5.3731
9345,1.8435
9346,14.7196
9347,3.8803
9348,9.8671
9349,18.4561
9350,2.0954
9351,2.2526
9352,18.5697
9353,3.4255
9354,18.2966
9355,0.9428
9356,6.4079
9357,3.7934
9358,3.3148
9359,30.7716
9360,0.0
9361,12.5654
9362,4.3865
9363,7.0332
9364,14.8669
9365,17.7964
9366,10.0631
9367,2.1405
9368,2.9595
9369,3.011
9370,0.0
9371,0.0
9372,0.0
9373,5.3819
9374,2.1932
9375,0.0
9376,16.856
9377,19.6803
9378,3.0282
9379,24.1139
9380,4.8548
9381,19.6979
9382,0.0
9383,10.7665
9384,0.4
9385,15.4997
9386,9.3545
9387,0.0
9388,4.1681
9389,3.6713
9390,5.3955
9391,1.9458
9392,15.5872
9393,3.8758
9394,1.3699
9395,28.8076
9396,15.7817
9397,10.7522
9398,14.1657
9399,1.5843
9400,0.0
9401,5.7536
9402,0.0
9403,15.0599
9404,15.6342
9406,10.9117
9407,2.0611
9408,0.0
9409,0.0
9410,3.8799
9411,18.2656
9412,3.6794
9413,3.3805
9414,32.1373
9415,6.2726
9416,0.0
9417,13.4481
9418,2.6924
9419,9.0137
9420,2.5338
9421,5.0159
9422,0.4714
9423,2.1691
9424,2.863
9425,10.8944
9426,2.1228
9427,1.2421
9428,2.7641
9429,6.5226
9430,1.1358
9432,3.5324
9433,11.5655
9434,0.0
9435,1.5681
9436,3.5467
9437,15.0955
9438,9.1373
9439,0.0
9440,0.0
9441,5.6626
9442,3.8902
9443,2.6135
9444,15.489
9445,7.9712
9446,3.3542
9447,14.89
9448,6.1974
9449,13.8525
9450,1.9501
9451,13.7921
9452,0.0
9453,3.9744
9454,4.529
9455,3.3776
9456,5.2279
9457,13.0283
9458,10.0477
9459,1.8747
9460,4.7159
9461,5.9239
9462,9.777
9463,2.357
9464,26.754
9465,0.0
9466,13.1583
9467,17.7931
9468,3.632
9469,16.3296
9470,6.1824
9471,1.2832
9472,3.9727
9473,0.0
9474,2.181
9475,8.6058
9476,37.6772
9477,4.4582
9478,10.738
9479,4.612
9480,11.9544
9481,1.9481
9483,9.1974
9484,2.7985
9485,0.0
9486,2.4462
9487,4.7347
9488,7.9091
9489,2.3975
9490,13.6348
9491,6.2515
9492,0.0
9493,3.2329
9494,27.4067
9495,8.6984
9496,1.9935
9497,21.0558
9498,2.9257
9499,2.5612
9500,13.5528
9501,10.5525
9502,15.5098
9503,8.8521
9504,1.0
9505,0.0
9506,16.6188
9507,5.8497
9508,5.4025
9509,0.0
9510,0.0
9511,3.7639
9512,7.5277
9513,2.7174
9514,9.3867
9515,3.5051
9516,0.5
9517,9.7937
9518,11.4589
9519,2.527
9521,0.0
9522,4.9447
9523,2.2326
9524,2.1514
9526,0.0
9527,14.4463
9528,6.4056
9529,5.2192
9531,1.0832
9532,10.0272
9533,12.879
9534,0.0
9536,3.9337
9537,2.0055
9538,28.2428
9539,1.6997
9540,14.1244
9541,0.5
9542,13.6208
9543,16.8575
9544,15.8193
9545,11.0482
9546,15.0033
9547,27.1027
9548,3.6324
9549,3.2645
9550,0.0
9551,6.5009
9552,4.0995
9553,1.0498
9554,0.0
9555,4.9551
9556,4.6474
9557,14.8024
9558,0.0
9559,10.4642
9560,0.0
9561,4.899
9562,4.2364
9563,0.0
9564,11.7708
9565,0.0
9566,0.0
9567,17.829
9568,9.0773
9569,6.5508
9570,5.6871
9571,0.5
9572,11.078
9573,2.0319
9574,16.963
9575,9.4634
9576,0.0
9577,11.0272
9578,3.1937
9579,0.0
9580,2.1409
9581,7.5876
9583,1.748
9584,0.0
9585,0.0
9586,5.8902
9587,11.0768
9588,7.6526
9589,0.0
9590,6.2546
9591,0.8
9592,0.0
9593,12.6299
9594,0.0
9595,8.4973
9596,6.9702
9597,10.6302
9598,4.7778
9599,0.0
9600,0.7216
9601,3.0629
9602,0.0
9603,0.0
9604,3.7688
9605,3.2108
9606,5.0301
9607,8.3317
9608,1.548
9609,0.0
9610,2.6699
9611,33.2775
9612,2.1937
9613,0.0
9614,9.052
9615,8.1304
9616,9.4883
9617,7.3255
9618,7.1802
9619,17.9033
9620,0.0
9621,16.2255
9622,2.0821
9623,0.0
9624,2.0925
9625,0.9798
9626,4.5
9627,0.0
9628,1.6729
9629,4.397
9630,5.7226
9631,0.0
9632,8.2027
9633,27.3187
9634,10.4857
9635,5.879
9636,39.1102
9637,3.6548
9638,3.4667
9639,7.556
9640,0.0
9642,0.0
9645,10.7527
9646,3.433
9647,0.0
9648,14.4
9649,2.7578
9650,0.0
9651,4.5196
9652,11.7579
9653,2.4311
9654,9.2315
9655,1.3333
9656,4.527
9657,1.0
9658,96.0722
9659,4.5
9661,8.6235
9662,22.0011
9663,4.6733
9664,0.0
9665,9.1233
9666,4.7489
9667,0.0
9668,7.8567
9669,8.6145
9670,2.6851
9671,0.0
9672,14.7844
9673,2.326
9674,0.0
9675,7.5283
9676,16.1252
9677,15.9716
9678,0.0
9679,3.7489
9680,5.0881
9681,3.5057
9682,8.9307
9683,1.4625
9684,0.0
9686,9.6719
9687,0.4714
9688,0.0
9689,2.9356
9690,0.0
9691,13.5923
9692,9.4896
9693,1.5261
9694,1.5964
9695,4.63
9696,3.2404
9697,4.1533
9698,2.1775
9699,3.7232
9700,2.3632
9701,2.836
9702,19.4261
9703,20.4665
9704,10.0036
9705,11.5705
9706,25.3915
9707,5.3092
9708,1.4877
9709,4.0277
9710,13.8462
9711,2.2898
9712,3.5768
9713,12.8516
9714,0.0
9715,28.179
9716,4.7009
9718,4.1991
9719,10.6232
9721,11.7173
9722,10.8489
9725,0.0
9726,0.0
9727,2.1651
9728,8.5083
9730,1.9949
9731,19.3082
9733,7.1362
9734,1.2273
9736,13.0989
9737,9.4763
9738,3.4292
9740,0.0
9741,3.8932
9742,4.6216
9743,6.4265
9744,2.7836
9745,5.8137
9746,0.0
9747,2.4713
9748,2.0138
9749,1.8614
9750,4.6728
9751,0.4714
9752,3.1136
9753,7.7942
9755,0.0
9756,0.0
9757,0.0
9758,2.9493
9759,2.9591
9760,28.4704
9761,3.9878
9762,0.0
9763,6.7738
9765,36.0304
9766,4.4718
9767,3.559
9768,21.2132
9769,5.1864
9770,2.8905
9772,20.2272
9773,0.0
9774,2.8492
9775,9.1553
9776,5.7358
9777,0.0
9778,2.7955
9779,21.4942
9780,10.7691
9781,2.3546
9782,7.2208
9783,29.1616
9784,4.2206
9785,0.9428
9786,10.4709
9787,6.2563
9788,3.7544
9789,13.5568
9790,23.3829
9791,1.8343
9792,5.4685
9793,10.1565
9794,0.0
9795,0.0
9796,0.8718
9797,15.3631
9798,1.3744
9799,28.7054
9800,17.1112
9801,0.0
9803,4.221
9804,5.7206
9805,2.0396
9806,6.8832
9807,9.089
9808,0.0
9809,7.2691
9810,0.0
9811,2.7178
9812,2.2633
9813,6.3274
9814,0.0
9815,0.0
9816,15.3195
9817,0.0
9818,11.3798
9819,0.0
9820,11.5854
9821,13.6994
9822,0.0
9823,5.2216
9824,13.8831
9825,6.9989
9826,4.6667
9827,25.1187
9828,8.1772
9829,10.454
9830,2.5723
9831,9.5948
9832,6.8949
9833,0.0
9834,3.2998
9835,4.9883
9837,3.2827
9838,3.7171
9839,0.0
9840,0.0
9841,5.8231
9842,9.883
9843,3.1753
9844,7.4833
9845,2.4
9846,4.2799
9847,0.0
9848,5.9488
9849,0.0
9850,0.0
9851,8.7015
9852,1.851
9853,6.5869
9854,0.0
9855,0.0
9856,1.8483
9857,14.0556
9858,11.0927
9859,4.1384
9861,2.1932
9862,17.0496
9863,25.0981
9864,0.0
9865,4.8077
9866,10.0394
9867,6.2221
9868,15.0721
9869,18.4957
9870,0.8975
9871,0.0
9872,13.7937
9873,2.3106
9874,5.5199
9875,0.0
9876,2.4595
9877,2.3638
9878,17.2485
9879,15.608
9880,3.5757
9881,11.0196
9882,1.9672
9883,3.2841
9884,12.6586
9885,19.1604
9886,6.06
9887,2.1541
9888,2.8261
9889,0.0
9890,15.1406
9891,3.1369
9892,2.8913
9893,15.7128
9894,1.5205
9895,2.4027
9896,0.0
9897,14.0088
9898,4.0
9899,4.938
9900,0.0
9901,3.0102
9902,1.9438
9903,13.5236
9904,0.0
9905,0.0
9906,12.1537
9908,0.0
9910,1.2903
9911,1.5
9912,0.0
9913,11.8771
9914,28.6093
9915,10.712
9916,1.9646
9917,0.9749
9918,2.2694
9919,14.1991
9920,1.3266
9921,1.5384
9922,3.0856
9923,2.3871
9924,0.0
9925,0.0
9926,0.0
9927,13.4735
9928,2.1213
9929,0.0
9930,3.0355
9931,25.1751
9932,20.6478
9933,9.6275
9934,0.0
9935,12.0996
9936,2.7689
9937,6.3433
9938,1.4
9939,6.5258
9940,0.0
9941,6.675
9942,11.1283
9943,0.7611
9944,7.753
9945,0.3307
9946,0.0
9947,15.7004
9948,19.8324
9949,2.884
9950,14.9752
9951,10.9921
9952,4.2351
9953,0.0
9954,7.3614
9955,9.8387
9956,3.2496
9957,6.2702
9958,2.2333
9959,1.1235
9960,7.7104
9961,16.4111
9962,25.3414
9964,1.4838
9965,0.9428
9966,2.8043
9967,1.3688
9968,3.2521
9969,4.3273
9970,21.6625
9971,0.0
9972,3.6516
9973,13.9999
9974,2.0807
9975,6.4001
9976,17.225
9977,0.0
9978,16.5
9979,10.5947
9980,18.0092
9981,4.4622
9982,3.3035
9983,0.0
9984,0.0
9985,4.2772
9986,1.5634
9987,3.3019
9988,9.9195
9989,0.0
9990,0.0
9991,72.2004
9992,3.5721
9993,19.6428
9994,4.0988
9995,1.9319
9996,12.9005
9997,1.2
9998,6.3357
9999,27.9687
10000,16.3956
10001,2.979
10002,18.2512
10003,1.901
10004,15.1862
10005,9.9341
10006,0.0
10008,21.2741
10009,1.9998
10010,0.0
10011,2.4661
10012,10.7461
10013,2.1742
10014,0.0
10015,4.0738
10016,5.6569
10017,8.5612
10018,12.2984
10019,4.7638
10020,1.8717
10022,16.4748
10023,28.2052
10024,2.8723
10025,1.3819
10026,4.7405
10027,4.1548
10028,11.0262
10029,12.7174
10030,15.6923
10031,9.6509
10032,0.0
10033,0.0
10034,0.0
10035,16.2476
10036,2.3913
10037,38.9362
10038,10.8812
10039,14.6135
10040,9.593
10042,3.0592
10043,6.8213
10044,19.6969
10045,1.3491
10048,1.5233
10049,5.1077
10050,13.1812
10051,0.0
10052,13.0152
10053,0.0
10054,11.9299
