OBJECTID,ECSI,SEVI
6432,0.385555,0.192654
6433,0.407671,0.148507
6434,0.227574,0.198416
6435,0.056977,0.034272
6436,0.373324,0.446309
6437,0.220772,0.296234
6438,0.303116,0.56047
6439,0.23559,0.48697
6440,0.374742,0.18867
6442,0.490631,0.411525
6443,0.384336,0.1112
6444,0.334093,0.41736
6445,0.229897,0.401687
6446,0.384133,0.482471
6447,0.245275,0.275139
6448,0.381484,0.464202
6449,0.372392,0.282393
6450,0.328293,0.486563
6451,0.368672,0.122133
6452,0.422594,0.119847
6453,0.279644,0.492628
6454,0.305809,0.149976
6457,0.275376,0.502752
6458,0.33787,0.432058
6459,0.374868,0.373785
6460,0.37413,0.333161
6461,0.338594,0.307549
6462,0.138821,0.04314
6463,0.125896,0.58793
6464,0.145974,0.270739
6465,0.367084,0.46837
6466,0.469845,0.436747
6467,0.434154,0.123862
6468,0.351519,0.457662
6469,0.409298,0.406045
6470,0.388312,0.655206
6472,0.382477,0.534475
6473,0.202154,0.072598
6474,0.329963,0.48556
6475,0.460399,0.479506
6476,0.343581,0.136056
6478,0.361684,0.256658
6479,0.357429,0.365434
6480,0.358624,0.494801
6481,0.076738,0.082048
6482,0.383162,0.581697
6484,0.128887,0.547274
6485,0.287767,0.15105
6486,0.25091,0.117756
6488,0.330201,0.644722
6489,0.391425,0.443297
6491,0.309614,0.420333
6492,0.442571,0.455523
6494,0.100665,0.028613
6495,0.375661,0.50126
6496,0.231667,0.041028
6497,0.310124,0.279611
6498,0.362983,0.369976
6499,0.10913,0.430227
6500,0.163512,0.204698
6502,0.169727,0.095503
6503,0.376565,0.446302
6504,0.32626,0.608518
6505,0.244845,0.45742
6506,0.36275,0.473533
6508,0.392077,0.489405
6509,0.343184,0.585253
6510,0.270604,0.457875
6511,0.197309,0.096488
6512,0.081656,0.023601
6515,0.411231,0.373453
6516,0.35227,0.161851
6517,0.442237,0.578401
6518,0.376266,0.157218
6520,0.366928,0.474373
6521,0.412608,0.492729
6522,0.366399,0.512379
6523,0.351137,0.578306
6524,0.37095,0.120591
6525,0.439695,0.244705
6526,0.116069,0.426308
6527,0.283047,0.438894
6528,0.394982,0.463889
6529,0.327243,0.298505
6530,0.278869,0.143691
6531,0.287006,0.615257
6532,0.198667,0.088476
6534,0.405935,0.43261
6535,0.153022,0.361281
6536,0.204841,0.505161
6538,0.40423,0.378919
6539,0.357605,0.596077
6540,0.467368,0.458381
6541,0.383185,0.459795
6542,0.465506,0.465964
6543,0.231406,0.291738
6544,0.368427,0.123668
6546,0.243306,0.450076
6547,0.094459,0.341151
6548,0.356392,0.478538
6549,0.434823,0.675045
6550,0.310651,0.520143
6551,0.192744,0.402606
6552,0.297289,0.46977
6553,0.311144,0.584919
6554,0.336596,0.425775
6555,0.309344,0.450823
6556,0.362891,0.140667
6557,0.366167,0.433034
6558,0.421389,0.272316
6561,0.463486,0.517597
6562,0.481125,0.408838
6563,0.362713,0.584818
6564,0.391693,0.416666
6565,0.354519,0.122664
6566,0.445443,0.431787
6567,0.464941,0.327976
6570,0.410937,0.420908
6571,0.352041,0.105603
6572,0.248359,0.138702
6573,0.316625,0.128103
6574,0.307079,0.118578
6575,0.190059,0.397667
6576,0.154244,0.187344
6577,0.392787,0.468393
6578,0.341156,0.649959
6579,0.360739,0.509103
6580,0.24306,0.128387
6581,0.367613,0.453278
6582,0.354413,0.430336
6583,0.405641,0.363014
6585,0.289878,0.455443
6586,0.238489,0.130115
6587,0.26331,0.143554
6589,0.426366,0.526285
6591,0.432535,0.120389
6592,0.204982,0.126308
6593,0.074365,0.115335
6594,0.215771,0.280342
6596,0.345722,0.555411
6597,0.281518,0.116157
6598,0.33151,0.126858
6601,0.15164,0.04995
6603,0.238274,0.396056
6604,0.420574,0.133227
6605,0.413654,0.474288
6606,0.342607,0.690431
6607,0.375584,0.503285
6608,0.312258,0.436512
6609,0.407579,0.109424
6611,0.093962,0.300447
6612,0.297837,0.56703
6613,0.300578,0.505165
6614,0.113518,0.100968
6615,0.420105,0.414817
6616,0.454987,0.481956
6617,0.393103,0.268954
6619,0.412588,0.634021
6621,0.476347,0.395497
6623,0.315269,0.400423
6624,0.106671,0.003653
6625,0.476238,0.460228
6627,0.422511,0.488359
6628,0.3378,0.741665
6629,0.29594,0.142277
6630,0.377083,0.419124
6632,0.341264,0.334254
6633,0.188316,0.068249
6635,0.38597,0.331183
6637,0.444558,0.471321
6638,0.376495,0.27144
6640,0.375157,0.106381
6643,0.373709,0.344306
6645,0.388435,0.486366
6647,0.256672,0.497454
6648,0.515053,0.197162
6649,0.46891,0.467497
6650,0.241969,0.58093
6652,0.383308,0.054764
6653,0.068149,0.0307
6654,0.468508,0.424642
6656,0.307221,0.071547
6657,0.355824,0.435974
6658,0.308459,0.144031
6659,0.241362,0.393544
6660,0.297615,0.481043
6661,0.391771,0.442609
6662,0.373743,0.432808
6663,0.403371,0.380456
6664,0.399078,0.489528
6665,0.416979,0.637694
6666,0.319939,0.733608
6667,0.390396,0.184378
6668,0.375416,0.12145
6669,0.414003,0.457644
6670,0.377118,0.61347
6672,0.332483,0.123815
6673,0.37257,0.390268
6674,0.309675,0.114422
6675,0.335919,0.120901
6676,0.356722,0.321738
6678,0.348057,0.487522
6680,0.12584,0.14385
6682,0.421708,0.445471
6684,0.30141,0.621306
6685,0.41566,0.395489
6686,0.347427,0.356095
6687,0.281282,0.606449
6688,0.260063,0.465865
6690,0.328083,0.621019
6693,0.408053,0.427706
6694,0.34401,0.06726
6695,0.330279,0.603747
6696,0.290334,0.552546
6697,0.302858,0.096502
6699,0.378434,0.428267
6700,0.315153,0.449127
6701,0.39588,0.450368
6702,0.348409,0.418139
6703,0.092911,0.413751
6704,0.186936,0.392058
6706,0.13259,0.479196
6707,0.204877,0.363831
6708,0.367529,0.399938
6709,0.227319,0.465316
6711,0.351212,0.476109
6712,0.404509,0.351831
6713,0.235551,0.39894
6714,0.270271,0.095387
6715,0.233923,0.586939
6716,0.249859,0.39787
6717,0.411362,0.41016
6718,0.292638,0.405311
6719,0.279671,0.445239
6720,0.322081,0.514953
6721,0.354628,0.50521
6722,0.362287,0.470053
6724,0.445178,0.497013
6725,0.348107,0.731436
6726,0.301228,0.435548
6727,0.372987,0.493463
6728,0.359579,0.389929
6730,0.315645,0.059281
6731,0.137287,0.457431
6732,0.183413,0.487882
6734,0.175147,0.069505
6735,0.44248,0.104797
6736,0.086878,0.024516
6737,0.432598,0.560252
6738,0.318247,0.533063
6739,0.251079,0.498177
6740,0.347497,0.130588
6741,0.466259,0.462448
6742,0.198182,0.066674
6743,0.210235,0.6511
6744,0.277926,0.458587
6746,0.191062,0.393621
6747,0.307142,0.118014
6749,0.110832,0.494813
6750,0.42129,0.430423
6752,0.401235,0.453135
6754,0.436196,0.312504
6755,0.476159,0.446318
6756,0.479859,0.410064
6757,0.222471,0.439996
6758,0.158432,0.089468
6759,0.272231,0.491348
6760,0.262488,0.464023
6761,0.449015,0.481957
6762,0.442023,0.622941
6763,0.315422,0.459168
6765,0.232144,0.592415
6766,0.337255,0.341858
6767,0.170912,0.045673
6768,0.222016,0.556431
6770,0.200252,0.425764
6771,0.37327,0.451778
6772,0.241466,0.141486
6773,0.418379,0.568185
6774,0.319343,0.284574
6775,0.315542,0.075618
6777,0.177937,0.097861
6779,0.372967,0.45702
6781,0.371127,0.4505
6782,0.501366,0.419789
6783,0.313005,0.288581
6784,0.206412,0.421402
6785,0.155208,0.415882
6786,0.325119,0.609659
6787,0.416249,0.579242
6788,0.346285,0.548644
6789,0.446106,0.417185
6790,0.141342,0.074777
6791,0.131373,0.455115
6792,0.274162,0.131331
6795,0.285127,0.147648
6796,0.402186,0.501186
6797,0.313376,0.590688
6798,0.215865,0.118727
6799,0.44015,0.546942
6800,0.299908,0.495164
6801,0.089894,0.233412
6803,0.384761,0.367327
6804,0.437814,0.46548
6805,0.445721,0.295165
6807,0.365926,0.110316
6808,0.332668,0.52766
6809,0.289336,0.217568
6810,0.139872,0.035148
6811,0.19279,0.384368
6812,0.29865,0.172586
6815,0.395252,0.15655
6816,0.24218,0.420392
6817,0.384511,0.464108
6818,0.301826,0.433443
6819,0.246183,0.421558
6820,0.372897,0.64689
6821,0.245194,0.519421
6822,0.387299,0.498129
6823,0.346242,0.093853
6824,0.394932,0.419565
6825,0.426309,0.30116
6826,0.326366,0.726948
6827,0.161659,0.186829
6829,0.345109,0.418376
6830,0.377993,0.494441
6831,0.223786,0.413355
6832,0.351587,0.299572
6833,0.382252,0.410103
6834,0.293676,0.442908
6836,0.33667,0.292129
6837,0.307843,0.288057
6838,0.154244,0.076401
6839,0.230728,0.292236
6840,0.394016,0.457743
6841,0.284489,0.490844
6842,0.204016,0.139316
6843,0.413196,0.561487
6844,0.323093,0.425705
6846,0.319375,0.623413
6847,0.173031,0.358491
6848,0.394432,0.246676
6849,0.275981,0.444938
6850,0.159651,0.390224
6851,0.26346,0.037933
6852,0.385946,0.129114
6853,0.15395,0.348601
6854,0.46244,0.424488
6855,0.338102,0.078978
6856,0.343059,0.1216
6857,0.336201,0.567965
6858,0.371635,0.126843
6859,0.372706,0.652613
6861,0.354986,0.333981
6862,0.326078,0.300612
6863,0.330378,0.10247
6864,0.322422,0.643756
6865,0.173052,0.287253
6866,0.165434,0.358618
6868,0.285864,0.46293
6869,0.449162,0.279993
6870,0.248793,0.186265
6871,0.372508,0.283257
6872,0.286166,0.394937
6873,0.342631,0.119437
6874,0.409421,0.434721
6875,0.440344,0.320079
6878,0.437279,0.278115
6879,0.387946,0.318855
6880,0.426654,0.316175
6881,0.28834,0.148704
6882,0.315231,0.304085
6885,0.096981,0.329162
6888,0.335289,0.112967
6889,0.153285,0.436597
6890,0.135501,0.086696
6891,0.342046,0.414923
6892,0.319043,0.58096
6893,0.263628,0.675004
6894,0.186169,0.411502
6895,0.399352,0.564008
6898,0.173757,0.113622
6899,0.151518,0.036463
6900,0.372892,0.30022
6902,0.248557,0.468971
6903,0.29011,0.461174
6904,0.331759,0.060078
6905,0.274152,0.564553
6906,0.314094,0.6248
6907,0.354839,0.380456
6908,0.412525,0.449908
6909,0.342991,0.467633
6910,0.12158,0.223165
6911,0.161015,0.224229
6912,0.381199,0.477945
6913,0.216077,0.084168
6914,0.129648,0.385466
6915,0.437009,0.163068
6916,0.339635,0.115911
6918,0.389398,0.403371
6919,0.231267,0.122656
6920,0.234861,0.105248
6921,0.282429,0.133824
6922,0.126339,0.543215
6923,0.340074,0.340935
6924,0.31813,0.449966
6925,0.149831,0.515158
6926,0.311501,0.479298
6927,0.348859,0.597226
6928,0.276168,0.12408
6929,0.442062,0.451566
6930,0.40105,0.398746
6931,0.153975,0.109276
6932,0.288575,0.045628
6933,0.261346,0.497524
6936,0.371147,0.287553
6937,0.313281,0.096828
6939,0.459153,0.422861
6940,0.357565,0.298923
6941,0.155549,0.329548
6942,0.393068,0.146856
6943,0.375284,0.35246
6944,0.390237,0.427216
6945,0.395411,0.429967
6946,0.447781,0.429223
6947,0.479985,0.527246
6948,0.370357,0.158441
6949,0.173664,0.099896
6950,0.334698,0.090069
6952,0.403272,0.446802
6953,0.396128,0.669995
6954,0.372522,0.332228
6956,0.445983,0.348193
6957,0.332324,0.501388
6958,0.394797,0.468786
6959,0.401852,0.519085
6960,0.221771,0.402733
6961,0.425494,0.677143
6962,0.302332,0.248029
6964,0.204204,0.319699
6965,0.340437,0.467948
6966,0.436374,0.428211
6967,0.369268,0.503134
6968,0.303661,0.495497
6969,0.185379,0.493333
6970,0.099821,0.021324
6971,0.398531,0.270814
6973,0.24602,0.111606
6975,0.380438,0.297906
6978,0.158294,0.526482
6979,0.351791,0.301127
6980,0.437446,0.455049
6981,0.27943,0.47321
6982,0.213836,0.285988
6984,0.171217,0.033724
6986,0.126429,0.407669
6987,0.468838,0.372421
6988,0.236136,0.518492
6989,0.37712,0.491316
6990,0.38336,0.110843
6991,0.464407,0.31468
6992,0.372254,0.159032
6994,0.291153,0.503963
6995,0.365052,0.67518
6996,0.983995,0.118678
6997,0.129677,0.482314
7000,0.295698,0.359443
7001,0.347937,0.126691
7002,0.338203,0.509871
7003,0.337812,0.506111
7004,0.317123,0.129162
7005,0.365547,0.428688
7006,0.154486,0.007549
7007,0.278444,0.50916
7008,0.168185,0.062605
7009,0.325322,0.333453
7010,0.393563,0.11469
7012,0.382251,0.299231
7013,0.306207,0.451674
7014,0.187881,0.289412
7015,0.43299,0.447924
7016,0.397838,0.110903
7017,0.433993,0.615481
7018,0.161609,0.450843
7019,0.480919,0.558953
7021,0.18225,0.416647
7023,0.397183,0.109637
7024,0.090617,0.071863
7025,0.180348,0.063158
7026,0.090903,0.083427
7027,0.165214,0.437177
7028,0.266092,0.302485
7029,0.3402,0.283262
7031,0.192352,0.246029
7033,0.311682,0.423393
7034,0.45642,0.437921
7035,0.268828,0.487013
7036,0.334138,0.605047
7037,0.39235,0.416128
7038,0.403948,0.709905
7039,0.172279,0.47126
7042,0.40996,0.509103
7043,0.231634,0.354169
7044,0.240285,0.618778
7045,0.27329,0.390007
7047,0.386902,0.480393
7050,0.240877,0.380503
7051,0.199465,0.310186
7052,0.280345,0.175365
7053,0.425859,0.607689
7054,0.126352,0.06451
7056,0.420585,0.541139
7057,0.319782,0.503942
7058,0.378816,0.558749
7059,0.468255,0.320912
7060,0.408452,0.414532
7061,0.31304,0.424591
7062,0.296974,0.526613
7063,0.402705,0.128452
7064,0.352831,0.121016
7065,0.362194,0.460988
7066,0.306558,0.117392
7067,0.346592,0.488915
7068,0.428693,0.485083
7069,0.080451,0.016295
7070,0.424669,0.335859
7072,0.272382,0.625213
7073,0.50078,0.533805
7074,0.322855,0.55427
7075,0.33411,0.424624
7078,0.355353,0.14583
7079,0.379535,0.294009
7080,0.237617,0.452776
7081,0.107895,0.032739
7082,0.393637,0.28783
7083,0.229914,0.561063
7084,0.339379,0.302579
7085,0.363357,0.307829
7086,0.399333,0.247527
7087,0.326279,0.526849
7088,0.435453,0.38868
7089,0.211982,0.284664
7090,0.41488,0.296653
7092,0.263257,0.146433
7094,0.358609,0.517259
7096,0.42619,0.314315
7097,0.399452,0.117327
7098,0.207435,0.535188
7101,0.427162,0.311683
7102,0.423992,0.387842
7103,0.330628,0.077147
7104,0.428649,0.401567
7105,0.442832,0.297984
7109,0.293616,0.144997
7110,0.370804,0.095697
7111,0.422504,0.392144
7112,0.44288,0.277868
7114,0.415852,0.426498
7115,0.088844,0.039592
7116,0.36373,0.156938
7117,0.150795,0.569531
7118,0.471018,0.436624
7119,0.433259,0.420849
7120,0.325243,0.199055
7122,0.388778,0.403929
7123,0.40313,0.450083
7124,0.349941,0.110109
7126,0.150062,0.087187
7127,0.39502,0.452704
7128,0.100671,0.030905
7129,0.394124,0.390949
7130,0.277515,0.473158
7131,0.443844,0.421906
7132,0.305199,0.135189
7133,0.233901,0.484309
7134,0.162202,0.394208
7135,0.357552,0.317733
7137,0.414981,0.558393
7138,0.330245,0.453633
7139,0.352047,0.408
7140,0.309513,0.466476
7141,0.149819,0.374311
7142,0.194018,0.066597
7143,0.372507,0.093769
7144,0.423876,0.118276
7145,0.148366,0.302629
7148,0.35641,0.708559
7149,0.228866,0.5157
7150,0.419186,0.415949
7151,0.357165,0.584757
7152,0.143382,0.532551
7153,0.297004,0.621751
7154,0.186993,0.664279
7156,0.478993,0.474261
7157,0.37829,0.490964
7158,0.322569,0.052313
7160,0.434004,0.267922
7161,0.454216,0.479251
7162,0.388031,0.425458
7163,0.333973,0.303547
7164,0.350205,0.556165
7165,0.315541,0.329459
7167,0.181095,0.102918
7168,0.305552,0.515295
7169,0.414298,0.502125
7170,0.309739,0.567833
7172,0.389849,0.450264
7173,0.429248,0.379205
7174,0.462536,0.412279
7175,0.384563,0.426811
7177,0.323447,0.41082
7178,0.35327,0.362077
7179,0.301244,0.135538
7180,0.130028,0.087908
7182,0.385605,0.101357
7183,0.313839,0.126004
7184,0.389852,0.601558
7185,0.122652,0.512747
7186,0.43134,0.477225
7187,0.174249,0.069068
7188,0.322244,0.131621
7189,0.357539,0.134975
7190,0.406664,0.387967
7191,0.24333,0.652744
7192,0.181411,0.068426
7193,0.26124,0.447403
7194,0.204289,0.452509
7195,0.215807,0.435316
7197,0.044702,0.003754
7198,0.30602,0.525272
7200,0.392362,0.455029
7201,0.175731,0.086801
7202,0.20751,0.098586
7203,0.421162,0.304258
7204,0.159752,0.482825
7205,0.29189,0.490719
7207,0.402192,0.108879
7208,0.451354,0.59027
7209,0.32928,0.317608
7210,0.295216,0.229696
7211,0.178952,0.362885
7212,0.279656,0.502018
7213,0.392097,0.468292
7214,0.24857,0.530506
7215,0.431698,0.614008
7216,0.365323,0.128524
7219,0.221344,0.518802
7220,0.277352,0.647138
7221,0.44807,0.491751
7222,0.441677,0.591085
7223,0.439022,0.520998
7224,0.368899,0.255796
7225,0.146661,0.441114
7226,0.363871,0.605636
7228,0.29836,0.36641
7230,0.11735,0.504523
7232,0.202446,0.079586
7233,0.388904,0.550261
7234,0.233096,0.027754
7237,0.384926,0.674203
7238,0.339692,0.200705
7239,0.390886,0.104013
7240,0.135967,0.409166
7241,0.153745,0.08322
7243,0.338662,0.336863
7244,0.307622,0.500623
7245,0.312023,0.400192
7246,0.433658,0.331931
7247,0.170691,0.39682
7248,0.347968,0.275405
7249,0.245367,0.046754
7250,0.334506,0.088982
7251,0.345097,0.367528
7252,0.149535,0.372337
7253,0.183334,0.063259
7254,0.338049,0.110889
7256,0.405445,0.578342
7257,0.388073,0.170012
7258,0.349747,0.156155
7259,0.397329,0.051195
7260,0.255006,0.425848
7261,0.423676,0.325624
7263,0.341605,0.513051
7264,0.388682,0.06413
7265,0.345091,0.121998
7267,0.42984,0.310906
7268,0.413067,0.306035
7269,0.281135,0.629447
7270,0.476462,0.513648
7271,0.096357,0.175562
7273,0.344292,0.087569
7274,0.42073,0.445496
7275,0.275777,0.284508
7276,0.173845,0.508054
7277,0.173383,0.210555
7278,0.361929,0.107126
7279,0.398525,0.077982
7281,0.231089,0.456377
7282,0.340296,0.253193
7283,0.11489,0.084689
7284,0.406517,0.416704
7285,0.321812,0.086206
7287,0.354372,0.549259
7288,0.257707,0.137198
7289,0.423209,0.494191
7290,0.154342,0.09233
7291,0.369274,0.11955
7292,0.342264,0.569798
7293,0.294403,0.440081
7294,0.4056,0.446125
7295,0.361891,0.564056
7296,0.135088,0.456647
7297,0.170393,0.097343
7298,0.363095,0.12216
7299,0.343647,0.11744
7300,0.433509,0.445741
7301,0.239787,0.420371
7302,0.414072,0.454393
7303,0.235644,0.414541
7304,0.25669,0.11487
7305,0.273646,0.612885
7306,0.400035,0.697088
7307,0.275224,0.13627
7308,0.457253,0.109378
7310,0.409074,0.295241
7311,0.43505,0.469903
7312,0.487349,0.449183
7315,0.364684,0.486977
7316,0.415996,0.114707
7318,0.348259,0.538276
7321,0.397317,0.544719
7322,0.447392,0.374389
7323,0.450701,0.344999
7325,0.328419,0.266316
7326,0.211624,0.364426
7327,0.29197,0.280357
7328,0.390767,0.511802
7331,0.360798,0.468871
7332,0.405086,0.462327
7333,0.120478,0.37106
7334,0.396252,0.488607
7335,0.306784,0.507968
7337,0.1677,0.360425
7338,0.371418,0.372183
7339,0.254206,0.591391
7340,0.202543,0.344075
7341,0.292921,0.487296
7342,0.369917,0.452366
7343,0.415823,0.456342
7344,0.310674,0.498319
7345,0.329065,0.477911
7347,0.300697,0.426099
7348,0.171819,0.431845
7349,0.329127,0.444369
7350,0.360503,0.081011
7351,0.339651,0.303739
7352,0.16496,0.060032
7353,0.316566,0.125816
7354,0.422393,0.590808
7355,0.395158,0.299649
7356,0.427555,0.459728
7357,0.384965,0.106474
7358,0.232024,0.624507
7359,0.303225,0.480531
7360,0.146105,0.088642
7361,0.439213,0.461105
7363,0.417784,0.23318
7364,0.417731,0.06894
7365,0.479334,0.374473
7368,0.376006,0.155905
7369,0.405312,0.446912
7370,0.36184,0.101779
7371,0.379962,0.647738
7373,0.419306,0.490822
7375,0.44962,0.314042
7376,0.206989,0.448762
7377,0.357831,0.142331
7379,0.429919,0.465041
7381,0.32584,0.0681
7382,0.378483,0.129688
7383,0.37547,0.109059
7384,0.200682,0.086863
7385,0.423037,0.376127
7387,0.370909,0.52215
7388,0.148297,0.414102
7389,0.330698,0.15086
7390,0.338392,0.119805
7391,0.372077,0.250369
7392,0.107146,0.095411
7393,0.454624,0.360382
7396,0.392445,0.138569
7397,0.442007,0.484256
7398,0.3704,0.577061
7399,0.28359,0.123178
7400,0.170385,0.148829
7401,0.411612,0.151702
7403,0.429107,0.191269
7404,0.107643,0.401082
7405,0.132174,0.450879
7406,0.450078,0.387603
7407,0.373693,0.507224
7409,0.384033,0.181201
7411,0.119604,0.108766
7412,0.440072,0.615884
7413,0.167723,0.040808
7414,0.224316,0.212231
7415,0.275833,0.643678
7416,0.40693,0.133354
7418,0.149105,0.306399
7419,0.340826,0.531718
7420,0.384149,0.416249
7421,0.154811,0.083779
7422,0.35541,0.32467
7423,0.304097,0.505213
7424,0.376367,0.138076
7425,0.374406,0.432583
7426,0.309842,0.479794
