OBJECTID,LSI,LPI,MENN,SHDI
372,2.8095238095238093,36.507936507936506,11.300073888586729,1.183759729187979
373,2.011904761904762,80.49886621315193,33.76782836771737,0.485585523968015
374,2.2142857142857144,41.043083900226755,11.418871072164926,0.6323083323658757
375,1.3333333333333333,100.0,0.0,0.6900666586707636
376,1.1612903225806452,100.0,0.0,0.6900666586707636
377,2.238095238095238,25.170068027210885,24.54505637169823,1.3064995933872023
378,2.7738095238095237,60.090702947845806,22.776729757017915,0.724168838701959
380,3.488095238095238,67.05882352941177,25.82157408887879,0.7207862561897889
381,1.0,100.0,0.0,0.6900666586707636
382,1.6071428571428572,85.94104308390023,36.90736868276942,0.49691192886258617
383,1.7619047619047619,49.20634920634921,30.0,0.8639413366650606
384,1.8452380952380953,43.53741496598639,40.0,0.6123697502001281
386,1.6904761904761905,54.06032482598608,10.0,0.9672635708374213
387,1.7380952380952381,37.188208616780045,0.0,1.0955695737887425
388,2.4047619047619047,31.519274376417233,44.35142455963491,0.9287929626186844
389,2.426829268292683,54.69879518072289,14.163440865331136,0.7986951219829275
390,1.0,100.0,0.0,0.6900666586707636
391,1.3095238095238095,68.25396825396825,60.71067811865475,0.6187191250308035
392,2.9642857142857144,40.816326530612244,14.506746781998228,1.1301419943420554
393,2.8095238095238093,53.28798185941043,12.626661220201974,0.48863064377205784
394,1.7857142857142858,67.57369614512471,10.0,0.2981086074106909
395,1.5,57.142857142857146,30.0,0.41646373300315087
396,1.564102564102564,79.67914438502673,120.0,0.47471819725668585
397,1.880952380952381,61.904761904761905,18.284271247461902,0.4673987753976768
398,2.238095238095238,33.78684807256236,18.988188050648315,0.8161451595965385
399,1.5357142857142858,63.492063492063494,30.0,0.4476757000177537
400,1.869047619047619,58.73015873015873,18.95346881172206,0.6900666586707636
401,2.630952380952381,69.84126984126983,17.58832977521137,0.43986723479181933
402,2.7976190476190474,46.25850340136054,57.797489140813695,1.1360933293869535
403,2.3333333333333335,33.95784543325527,35.59908026653529,1.04759379218789
404,1.880952380952381,40.58956916099773,18.284271247461902,0.5659134775660293
405,2.2023809523809526,46.48526077097506,34.60820436412847,0.821289388617272
406,1.619047619047619,63.86363636363637,0.0,0.8979913942022169
408,1.75,63.265306122448976,85.44362897706947,0.9024282865244397
409,1.2976190476190477,77.46478873239437,0.0,0.528931785560346
410,2.024390243902439,72.92682926829268,24.849801929325857,0.5739880648857412
411,1.0,100.0,0.0,0.6900666586707636
412,1.1428571428571428,95.46485260770974,0.0,0.16945456529296415
413,1.0952380952380953,97.95918367346938,0.0,0.08476607571480994
414,1.763157894736842,70.33898305084746,26.055512754639896,0.6900666586707636
415,1.4642857142857142,61.904761904761905,0.0,0.9176864582032422
416,2.0714285714285716,54.42176870748299,21.804128380428242,0.9382288383997156
417,1.4880952380952381,73.80410022779043,18.284271247461902,0.6940836219627374
418,2.369047619047619,53.06122448979592,19.163014437021655,0.487772822780555
419,1.0,100.0,0.0,0.6900666586707636
420,1.0,100.0,0.0,0.6900666586707636
422,2.0454545454545454,58.75486381322957,10.517766952966367,0.6191249255132372
